h1,h2,tr,comp,tr2,tr1,gx1,gx2,fx1,x1prod,fx2,x2prod,ch2,ch1,htgx1,htgx2,htx1prod,htx2prod,tgx1,tgx2,tx1prod,tx2prod
0,-4.6198382,1,0,0,1,4.1006999,-2.6790252,0.349123269,1.4316498,0,,5.1203856,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.6164556,1,0,0,1,4.1006999,-2.6762233,0.349123269,1.4316498,0,,5.117003,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.6130724,1,0,0,1,4.1006999,-2.6734209,0.349123269,1.4316498,0,,5.1136198,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.6096897,1,0,0,1,4.1006999,-2.6706188,0.349123269,1.4316498,0,,5.1102371,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.606307,1,0,0,1,4.1006999,-2.6678166,0.349123269,1.4316498,0,,5.1068544,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.6029239,1,0,0,1,4.1006999,-2.6650143,0.349123269,1.4316498,0,,5.1034713,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5995412,1,0,0,1,4.1006999,-2.6622124,0.349123269,1.4316498,0,,5.1000886,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5961585,1,0,0,1,4.1006999,-2.6594102,0.349123269,1.4316498,0,,5.0967059,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5927753,1,0,0,1,4.1006999,-2.6566079,0.349123269,1.4316498,0,,5.0933228,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5893927,1,0,0,1,4.1006999,-2.6538057,0.349123269,1.4316498,0,,5.0899401,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.58601,1,0,0,1,4.1006999,-2.6510038,0.349123269,1.4316498,0,,5.0865574,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5826268,1,0,0,1,4.1006999,-2.6482012,0.349123269,1.4316498,0,,5.0831742,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5792441,1,0,0,1,4.1006999,-2.6453993,0.349123269,1.4316498,0,,5.0797915,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5758615,1,0,0,1,4.1006999,-2.6425972,0.349123269,1.4316498,0,,5.0764089,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5724783,1,0,0,1,4.1006999,-2.6397948,0.349123269,1.4316498,0,,5.0730257,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5690956,1,0,0,1,4.1006999,-2.6369927,0.349123269,1.4316498,0,,5.069643,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5657125,1,0,0,1,4.1006999,-2.6341903,0.349123269,1.4316498,0,,5.0662599,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5623298,1,0,0,1,4.1006999,-2.6313884,0.349123269,1.4316498,0,,5.0628772,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5589471,1,0,0,1,4.1006999,-2.6285863,0.349123269,1.4316498,0,,5.0594945,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5555639,1,0,0,1,4.1006999,-2.6257839,0.349123269,1.4316498,0,,5.0561113,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5521812,1,0,0,1,4.1006999,-2.6229818,0.349123269,1.4316498,0,,5.0527287,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5487986,1,0,0,1,4.1006999,-2.6201799,0.349123269,1.4316498,0,,5.049346,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5454154,1,0,0,1,4.1006999,-2.6173773,0.349123269,1.4316498,0,,5.0459628,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5420327,1,0,0,1,4.1006999,-2.6145754,0.349123269,1.4316498,0,,5.0425801,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.53865,1,0,0,1,4.1006999,-2.6117733,0.349123269,1.4316498,0,,5.0391974,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5352669,1,0,0,1,4.1006999,-2.6089709,0.349123269,1.4316498,0,,5.0358143,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5318842,1,0,0,1,4.1006999,-2.606169,0.349123269,1.4316498,0,,5.0324316,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5285015,1,0,0,1,4.1006999,-2.6033669,0.349123269,1.4316498,0,,5.0290489,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5251184,1,0,0,1,4.1006999,-2.6005645,0.349123269,1.4316498,0,,5.0256658,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5217357,1,0,0,1,4.1006999,-2.5977623,0.349123269,1.4316498,0,,5.0222831,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.518353,1,0,0,1,4.1006999,-2.5949605,0.349123269,1.4316498,0,,5.0189004,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5149698,1,0,0,1,4.1006999,-2.5921578,0.349123269,1.4316498,0,,5.0155172,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5115871,1,0,0,1,4.1006999,-2.5893559,0.349123269,1.4316498,0,,5.0121346,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5082045,1,0,0,1,4.1006999,-2.5865538,0.349123269,1.4316498,0,,5.0087519,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5048213,1,0,0,1,4.1006999,-2.5837514,0.349123269,1.4316498,0,,5.0053687,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.5014386,1,0,0,1,4.1006999,-2.5809493,0.349123269,1.4316498,0,,5.001986,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4980559,1,0,0,1,4.1006999,-2.5781474,0.349123269,1.4316498,0,,4.9986033,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4946728,1,0,0,1,4.1006999,-2.575345,0.349123269,1.4316498,0,,4.9952202,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4912901,1,0,0,1,4.1006999,-2.5725429,0.349123269,1.4316498,0,,4.9918375,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4879069,1,0,0,1,4.1006999,-2.5697405,0.349123269,1.4316498,0,,4.9884543,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4845243,1,0,0,1,4.1006999,-2.5669384,0.349123269,1.4316498,0,,4.9850717,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4811416,1,0,0,1,4.1006999,-2.5641365,0.349123269,1.4316498,0,,4.981689,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4777584,1,0,0,1,4.1006999,-2.5613339,0.349123269,1.4316498,0,,4.9783058,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4743757,1,0,0,1,4.1006999,-2.558532,0.349123269,1.4316498,0,,4.9749231,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.470993,1,0,0,1,4.1006999,-2.5557299,0.349123269,1.4316498,0,,4.9715405,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4676099,1,0,0,1,4.1006999,-2.5529275,0.349123269,1.4316498,0,,4.9681573,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4642272,1,0,0,1,4.1006999,-2.5501256,0.349123269,1.4316498,0,,4.9647746,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4608445,1,0,0,1,4.1006999,-2.5473235,0.349123269,1.4316498,0,,4.9613919,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4574614,1,0,0,1,4.1006999,-2.5445211,0.349123269,1.4316498,0,,4.9580088,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4540787,1,0,0,1,4.1006999,-2.541719,0.349123269,1.4316498,0,,4.9546261,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.450696,1,0,0,1,4.1006999,-2.5389171,0.349123269,1.4316498,0,,4.9512434,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4473128,1,0,0,1,4.1006999,-2.5361145,0.349123269,1.4316498,0,,4.9478602,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4439301,1,0,0,1,4.1006999,-2.5333126,0.349123269,1.4316498,0,,4.9444776,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4405475,1,0,0,1,4.1006999,-2.5305104,0.349123269,1.4316498,0,,4.9410949,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4371643,1,0,0,1,4.1006999,-2.5277081,0.349123269,1.4316498,0,,4.9377117,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4337816,1,0,0,1,4.1006999,-2.5249059,0.349123269,1.4316498,0,,4.934329,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4303989,1,0,0,1,4.1006999,-2.522104,0.349123269,1.4316498,0,,4.9309464,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4270158,1,0,0,1,4.1006999,-2.5193017,0.349123269,1.4316498,0,,4.9275632,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4236331,1,0,0,1,4.1006999,-2.5164995,0.349123269,1.4316498,0,,4.9241805,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4202504,1,0,0,1,4.1006999,-2.5136974,0.349123269,1.4316498,0,,4.9207978,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4168673,1,0,0,1,4.1006999,-2.510895,0.349123269,1.4316498,0,,4.9174147,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4134846,1,0,0,1,4.1006999,-2.5080931,0.349123269,1.4316498,0,,4.914032,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4101014,1,0,0,1,4.1006999,-2.5052905,0.349123269,1.4316498,0,,4.9106488,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.4067187,1,0,0,1,4.1006999,-2.5024886,0.349123269,1.4316498,0,,4.9072661,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.403336,1,0,0,1,4.1006999,-2.4996865,0.349123269,1.4316498,0,,4.9038835,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3999529,1,0,0,1,4.1006999,-2.4968841,0.349123269,1.4316498,0,,4.9005003,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3965702,1,0,0,1,4.1006999,-2.494082,0.349123269,1.4316498,0,,4.8971176,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3931875,1,0,0,1,4.1006999,-2.4912801,0.349123269,1.4316498,0,,4.8937349,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3898044,1,0,0,1,4.1006999,-2.4884777,0.349123269,1.4316498,0,,4.8903518,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3864217,1,0,0,1,4.1006999,-2.4856756,0.349123269,1.4316498,0,,4.8869691,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.383039,1,0,0,1,4.1006999,-2.4828737,0.349123269,1.4316498,0,,4.8835864,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3796558,1,0,0,1,4.1006999,-2.4800711,0.349123269,1.4316498,0,,4.8802032,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3762732,1,0,0,1,4.1006999,-2.4772692,0.349123269,1.4316498,0,,4.8768206,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3728905,1,0,0,1,4.1006999,-2.474467,0.349123269,1.4316498,0,,4.8734379,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3695073,1,0,0,1,4.1006999,-2.4716647,0.349123269,1.4316498,0,,4.8700547,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3661246,1,0,0,1,4.1006999,-2.4688625,0.349123269,1.4316498,0,,4.866672,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3627419,1,0,0,1,4.1006999,-2.4660606,0.349123269,1.4316498,0,,4.8632894,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3593588,1,0,0,1,4.1006999,-2.4632583,0.349123269,1.4316498,0,,4.8599062,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3559761,1,0,0,1,4.1006999,-2.4604561,0.349123269,1.4316498,0,,4.8565235,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3525934,1,0,0,1,4.1006999,-2.457654,0.349123269,1.4316498,0,,4.8531408,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3492103,1,0,0,1,4.1006999,-2.4548516,0.349123269,1.4316498,0,,4.8497577,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3458276,1,0,0,1,4.1006999,-2.4520497,0.349123269,1.4316498,0,,4.846375,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3424449,1,0,0,1,4.1006999,-2.4492476,0.349123269,1.4316498,0,,4.8429923,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3390617,1,0,0,1,4.1006999,-2.4464452,0.349123269,1.4316498,0,,4.8396091,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3356791,1,0,0,1,4.1006999,-2.4436431,0.349123269,1.4316498,0,,4.8362265,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3322959,1,0,0,1,4.1006999,-2.4408407,0.349123269,1.4316498,0,,4.8328433,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3289132,1,0,0,1,4.1006999,-2.4380386,0.349123269,1.4316498,0,,4.8294606,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3255305,1,0,0,1,4.1006999,-2.4352367,0.349123269,1.4316498,0,,4.8260779,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3221474,1,0,0,1,4.1006999,-2.4324343,0.349123269,1.4316498,0,,4.8226948,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3187647,1,0,0,1,4.1006999,-2.4296322,0.349123269,1.4316498,0,,4.8193121,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.315382,1,0,0,1,4.1006999,-2.4268301,0.349123269,1.4316498,0,,4.8159294,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3119988,1,0,0,1,4.1006999,-2.4240277,0.349123269,1.4316498,0,,4.8125463,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3086162,1,0,0,1,4.1006999,-2.4212258,0.349123269,1.4316498,0,,4.8091636,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3052335,1,0,0,1,4.1006999,-2.4184237,0.349123269,1.4316498,0,,4.8057809,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.3018503,1,0,0,1,4.1006999,-2.4156213,0.349123269,1.4316498,0,,4.8023977,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2984676,1,0,0,1,4.1006999,-2.4128191,0.349123269,1.4316498,0,,4.799015,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.295085,1,0,0,1,4.1006999,-2.4100173,0.349123269,1.4316498,0,,4.7956324,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2917018,1,0,0,1,4.1006999,-2.4072149,0.349123269,1.4316498,0,,4.7922492,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2883191,1,0,0,1,4.1006999,-2.4044127,0.349123269,1.4316498,0,,4.7888665,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2849364,1,0,0,1,4.1006999,-2.4016106,0.349123269,1.4316498,0,,4.7854838,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2815533,1,0,0,1,4.1006999,-2.3988082,0.349123269,1.4316498,0,,4.7821007,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2781706,1,0,0,1,4.1006999,-2.3960063,0.349123269,1.4316498,0,,4.778718,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2747879,1,0,0,1,4.1006999,-2.3932042,0.349123269,1.4316498,0,,4.7753353,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2714047,1,0,0,1,4.1006999,-2.3904018,0.349123269,1.4316498,0,,4.7719522,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2680221,1,0,0,1,4.1006999,-2.3875997,0.349123269,1.4316498,0,,4.7685695,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2646394,1,0,0,1,4.1006999,-2.3847978,0.349123269,1.4316498,0,,4.7651868,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2612562,1,0,0,1,4.1006999,-2.3819952,0.349123269,1.4316498,0,,4.7618036,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2578735,1,0,0,1,4.1006999,-2.3791933,0.349123269,1.4316498,0,,4.7584209,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2544904,1,0,0,1,4.1006999,-2.3763909,0.349123269,1.4316498,0,,4.7550378,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2511077,1,0,0,1,4.1006999,-2.3735888,0.349123269,1.4316498,0,,4.7516551,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.247725,1,0,0,1,4.1006999,-2.3707867,0.349123269,1.4316498,0,,4.7482724,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2443419,1,0,0,1,4.1006999,-2.3679843,0.349123269,1.4316498,0,,4.7448893,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2409592,1,0,0,1,4.1006999,-2.3651824,0.349123269,1.4316498,0,,4.7415066,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2375765,1,0,0,1,4.1006999,-2.3623803,0.349123269,1.4316498,0,,4.7381239,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2341933,1,0,0,1,4.1006999,-2.3595779,0.349123269,1.4316498,0,,4.7347407,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2308106,1,0,0,1,4.1006999,-2.3567758,0.349123269,1.4316498,0,,4.7313581,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.227428,1,0,0,1,4.1006999,-2.3539739,0.349123269,1.4316498,0,,4.7279754,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2240448,1,0,0,1,4.1006999,-2.3511713,0.349123269,1.4316498,0,,4.7245922,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2206621,1,0,0,1,4.1006999,-2.3483694,0.349123269,1.4316498,0,,4.7212095,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2172794,1,0,0,1,4.1006999,-2.3455672,0.349123269,1.4316498,0,,4.7178268,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2138963,1,0,0,1,4.1006999,-2.3427649,0.349123269,1.4316498,0,,4.7144437,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2105136,1,0,0,1,4.1006999,-2.339963,0.349123269,1.4316498,0,,4.711061,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2071309,1,0,0,1,4.1006999,-2.3371608,0.349123269,1.4316498,0,,4.7076783,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2037477,1,0,0,1,4.1006999,-2.3343585,0.349123269,1.4316498,0,,4.7042952,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.2003651,1,0,0,1,4.1006999,-2.3315563,0.349123269,1.4316498,0,,4.7009125,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1969824,1,0,0,1,4.1006999,-2.3287544,0.349123269,1.4316498,0,,4.6975298,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1935992,1,0,0,1,4.1006999,-2.3259518,0.349123269,1.4316498,0,,4.6941466,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1902165,1,0,0,1,4.1006999,-2.3231499,0.349123269,1.4316498,0,,4.690764,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1868339,1,0,0,1,4.1006999,-2.3203478,0.349123269,1.4316498,0,,4.6873813,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1834507,1,0,0,1,4.1006999,-2.3175454,0.349123269,1.4316498,0,,4.6839981,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.180068,1,0,0,1,4.1006999,-2.3147433,0.349123269,1.4316498,0,,4.6806154,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1766849,1,0,0,1,4.1006999,-2.3119409,0.349123269,1.4316498,0,,4.6772323,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1733022,1,0,0,1,4.1006999,-2.309139,0.349123269,1.4316498,0,,4.6738496,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
0,-4.1699195,1,0,0,1,4.1006999,-2.3063369,0.349123269,1.4316498,0,,4.6704669,0.51056397,3.9316957,1.9998913,1.3726465,,4.9227538,4.9227538,1.718648,
