  2.3104    0.8567   -0.3232    0.7625    0.3683   -0.6906
  3.5688   -0.4204    2.2757    1.6431   -0.5414   -0.0506
  0.6858    0.4766   -0.0075    0.5848   -0.7191   -0.8931
  2.9087    0.3172    0.6453    0.3076    0.3484   -0.0053
 -0.6577   -0.9250    0.2134   -0.3455   -0.5004    0.2197
  2.1091   -1.4848    1.9505   -0.2623    0.7244    0.6535
  4.3025    0.3783    1.3633    0.8013    0.5774   -0.2294
 -2.1468   -0.8028   -0.2752   -0.0814   -1.3315   -0.2585
  0.9019    0.5859   -0.3369    0.4586   -1.9660    0.4098
  2.8316   -0.4703    0.4803   -0.0636    0.7048    1.5970
  1.2813   -0.2390   -0.4535    1.5763   -0.2063    0.0520
  3.5687    0.3835   -0.4555   -0.0450    0.3787    1.7233
  1.5795    0.9813    0.8427   -0.9317   -0.3180   -0.5067
 -4.3209   -1.6529   -1.1938   -2.1545   -0.6078    1.2054
  2.3758   -0.5918    0.9300    0.7491   -1.1953    1.7643
  1.8436    0.3207   -0.7355   -0.2714   -0.7234    1.2571
  2.7506    1.7409   -0.9667    0.6137   -0.0695    0.0777
  1.2406    1.2074   -1.0795   -2.1182    1.1039    0.1558
 -2.3573    0.1902   -1.2161   -2.8182    1.4732   -0.3328
  0.9838    0.1943    0.4929    0.4960   -0.9305   -0.1555
  0.0970   -0.0658   -0.1972   -1.2481   -0.4713    1.6248
  2.3606    0.7613    0.8527    0.4427   -1.4546    0.3452
 -2.0350   -0.0600   -0.0165   -1.7549    0.5985   -1.0198
 -2.3185   -1.0034   -1.2276   -0.3639   -0.3519    0.5026
  1.3194   -0.5418   -0.3012    0.4547    1.1511    0.2477
  1.2304   -0.0965    1.3759   -1.3155    0.3984    0.1420
  0.6174   -2.6798   -0.1643    2.3999    0.3260   -0.0472
 -1.4889   -1.3624   -0.6031   -0.8079   -0.2286    0.8192
  1.8583   -0.5109    0.6840    2.3542   -1.2723    0.5935
 -0.7349    0.1633    0.5803   -3.2744    1.5906   -0.6379
  3.3811   -1.3130    1.6611    1.8868    0.2815   -0.0577
  1.0107   -1.4592   -0.2704    0.2889    1.4805    0.2000
  1.1954    1.5797   -0.0533   -0.0265   -0.7366   -0.6105
  0.4601   -0.6107   -0.5333    1.1811    0.6776   -0.6328
 -0.7847   -1.9593   -1.9081    1.3892    0.4989    0.4903
  2.6075    1.5515    1.1370   -0.4891   -0.4278   -0.8936
  4.3154    0.0660    1.7466   -0.9443    2.0294    1.1933
  3.2267    0.4602    0.6381   -0.8433   -1.1480    2.8506
  1.1836    0.0895   -0.0151    0.1829    1.0572   -0.8040
 -0.8346   -0.0394   -0.9759   -1.1077    0.4254    0.3855
  2.3411    0.4964   -0.5834   -0.6605   -0.5659    2.0308
 -1.8294   -0.8649    0.1994    0.8140   -1.4563   -0.7581
  0.5577    1.0598   -0.3998   -1.2526    0.8427   -0.8696
 -2.8850   -0.5365   -0.5837   -0.8760   -2.0013    0.2829
 -2.3686   -1.1517   -0.0297   -1.6377    0.2618   -0.5781
  3.0536    0.1606    1.6739   -0.3269   -0.0293    0.6408
  0.6155   -0.1679    1.1143   -0.2070    0.8053   -1.0371
  3.5356    1.1615    1.7313    0.2833   -0.0106   -0.8121
 -2.5798   -1.3345    0.0878   -0.2721   -1.0592   -0.1009
  2.7619   -0.6557   -0.0566    0.9485    0.1201    1.9158
  4.5539    0.5635    1.6966    0.9424   -0.9804    1.1386
  4.3883    0.5316    0.8128   -1.0354    1.3606    0.8228
  3.0089    0.4797   -1.0274    0.3447   -0.1432    2.2560
 -1.0685   -0.5816    1.5175   -1.5474   -0.8084    0.3073
 -0.1440   -0.5392   -0.0386   -0.1408    0.3176   -0.3002
  3.4254    0.9810    0.2750   -0.1029    0.0007    0.4990
  1.8213    1.1259    1.1532   -0.2338   -1.1731   -0.3629
  1.3310    1.7177   -2.5293    0.2853    0.7902   -0.1119
  3.4040    0.6706   -0.5823   -0.2975    1.7510    0.5233
 -0.8367   -1.1508   -1.9140    0.7842    0.4496    0.7842
  1.4651   -0.3158    0.2976   -0.0526    1.3348   -0.3091
 -0.9548    0.1947   -0.6504   -0.8028   -0.5652   -0.0375
  1.5890    0.9147   -0.8865   -0.1172   -1.5088    1.5578
  0.3955   -0.5663   -0.6604    0.2417    0.8503    0.4286
 -0.5797    0.2515   -0.7537    0.7724   -0.7497   -0.4910
 -1.3357   -0.7471   -0.9254   -0.5532    0.8262    0.0092
  0.9750   -0.0181    1.3761   -1.4684   -0.0580    0.6421
  4.2333   -0.4114    2.1600    1.3881    0.1999    0.4649
 -0.1219    0.3323   -0.0221   -1.6863    0.6598   -1.4032
  2.9393   -1.5740    0.7300    0.8412   -0.6347    2.7651
 -0.5498   -0.6701   -0.1513   -1.0299    0.8843   -0.0684
  7.8408    0.5242    1.6059    0.5673    2.4042    0.8446
  1.4327    0.1203    1.5208   -1.5250    0.1688    1.0102
 -1.9151   -0.8159   -0.9886    0.0146   -0.1765   -0.3388
 -0.3440    0.2296    1.4483   -1.1610   -0.4681   -1.3201
 -0.5095    0.2138    0.4183   -0.3271   -0.9253   -0.8068
 -0.3596    0.2212    1.0061    0.0711   -2.6703    0.2988
  1.4868    0.2860    1.1501   -0.1390    0.1039   -0.5325
  4.1593    0.9074    0.3021   -0.5637    0.6511    1.5191
  2.0257   -0.2472    0.4802    1.0895   -0.0260   -0.2067
  1.2537   -0.2622   -0.0719    0.0972    0.3520    1.0139
 -2.1280   -1.0798    0.5095    0.2054   -1.8376   -0.6561
 -0.5027    0.6341   -0.7870    0.4780   -1.5631   -0.9112
 -3.5900   -1.3032   -1.1283   -1.8374    0.3863   -0.5406
 -2.7020   -1.3157   -0.0869    0.2186   -2.0450    0.1287
  3.7174    1.6409   -0.5704    0.0598    1.1644   -0.3271
  2.9309   -0.0301   -0.0407    0.9626    0.6523    0.5515
  1.7557    0.0242    0.3730    0.4526   -0.0603    0.6437
 -2.6311   -0.7529    0.6189   -1.2507   -1.2102   -0.5884
 -0.6762    0.0639   -1.2426   -0.1281    0.2102   -0.5587
  1.2785    0.4348    0.1213   -0.4206   -0.0815   -0.3249
  2.9313    1.3791   -0.2166    0.5798   -0.1456    0.0041
  0.9666    0.6150   -1.0907   -0.3675   -0.2899    0.4803
  0.2371    0.1327    0.2472   -0.0921   -0.3810   -0.0303
  0.9524   -0.0062    0.7895   -0.6894    0.5659   -0.4639
  2.8053    1.1833    1.2585    0.0611   -0.4483   -0.6633
  2.8847    0.4946    1.8620    0.1939    0.6557   -1.8138
  3.3715    0.5353   -0.1311    0.6713    0.6015   -0.0002
  1.6335   -0.4920    0.7459   -0.0483    1.1008   -0.6457
  0.0071   -0.7619    0.3663   -0.5288    0.4878    0.1159
  4.8117   -0.3902    0.8962    0.8899    1.7698    0.8082
  2.7003   -0.0431    0.3220    1.7815   -0.0264   -0.0727
 -2.3691   -3.1070    0.7497    0.3606    0.9562   -2.2829
  2.0623    0.9748    0.8695   -0.1018   -1.3598    0.6477
  2.8597    1.9098    0.8076    1.3361   -0.0969   -2.4537
 -1.4421   -0.2799    1.0545   -0.7215   -1.5370   -0.6208
  0.0670    0.6361    0.5359   -0.8404   -0.0757   -1.4704
  1.7753   -0.1913    0.4684   -0.2645    0.1966    1.3356
  1.3439    0.9092    0.6247   -2.0952    0.4097   -0.2156
  3.9926    1.0162    1.0086    0.3831   -0.1242    0.0844
  6.1743    0.4754    0.0777    0.2555    2.1984    1.5767
  1.1198    0.4085   -0.3842   -1.4511    0.0113    0.8749
  2.2301    1.4515   -1.4872   -0.3795    0.5788    1.0190
 -0.0895   -1.2572   -1.0510    0.8053    1.0262    0.0384
  1.9723   -0.3898    0.2208   -0.3326    1.4749    0.5477
  1.7552    0.2925    1.5524    0.7033   -1.1493    0.1155
  4.5846    1.6914    1.2852   -0.7024   -0.6272    1.2225
  1.1285    0.4013    0.5948    0.3035   -1.2640   -0.7633
  2.4578    1.0785   -0.5500    0.0781   -1.4871    2.0568
  5.9329    1.5601    1.3865   -0.1988    1.0437    0.4103
 -1.6919   -0.1865   -2.4118    0.3443   -0.1048    0.5291
  0.0214   -1.1163    0.3213   -0.0459    0.2233   -0.1978
  0.4975   -0.0319    0.4888   -1.4458    0.5295    0.8183
  7.1974    2.0604    0.0345    0.3265    3.0624    0.1255
  4.8394    0.9058    0.1077    0.1442    1.2120    1.1036
  3.4513    0.6136    0.3967   -0.0230    0.7631   -0.1058
  3.5819    1.6644    0.6494    0.1548   -0.0010   -0.3894
  3.5297    1.5954   -0.4352    0.7894    0.5281   -0.4376
  2.3290    1.0244    0.4583   -1.6312   -0.1864    0.7868
  4.3611   -0.0811    1.9237    1.3884    1.3755   -0.5986
  5.2174    1.4141    0.8397    0.5500    0.7350    0.2291
 -1.2962    0.1665   -0.4841   -0.6983    0.3429   -1.5867
  1.2825   -0.4300    0.9967    1.9054    0.0661   -1.2980
 -2.2256   -3.7989    0.1475   -0.1661    0.5174    0.1015
 -0.3684   -0.6991    1.0048   -0.3478    0.0589   -0.5744
 -0.9548   -0.3573   -0.7725    0.1322   -1.0160    0.3918
 -5.3134   -2.6211   -1.5782   -1.1087    0.0488   -0.6406
 -0.4974    0.1658   -0.5073    0.1400   -2.4766    1.5056
  0.7647   -0.7117   -1.1204    1.4543   -0.2945    1.0761
  2.4720    0.6290   -0.4310   -0.7827   -0.4964    1.9329
  3.5465    1.6094   -0.0632   -1.5472    0.5763    1.1601
  3.2459    0.7202    2.5150   -1.5596   -0.7717    1.3228
  1.7202   -0.1932    0.1893   -0.4322    0.2096    1.8629
 -2.5432   -1.7388   -0.6660    0.2025   -0.6755   -0.6403
  0.5180   -1.2691    0.3689   -1.5462    0.0847    2.2284
  0.6323   -1.0981   -0.1792    0.9787    0.3608    0.3388
  3.0484    1.6865    0.8589   -1.9238   -0.4799    1.5032
  1.3581   -0.8278    1.5757    1.7688   -1.5299    0.2492
  2.8299   -0.1404    1.7888   -0.0189    1.3484   -0.4164
 -4.0419   -0.2376   -0.4968   -3.1033    0.2721   -0.7342
  2.1613    0.8926    0.9342    0.0040   -0.8757   -0.1255
  1.5409    0.3225    0.8670   -0.0253   -0.1219   -0.6536
  0.3537   -1.4926    0.5017    0.3278    0.8154   -0.1466
  0.9295    1.3144    0.5547   -1.6549   -0.8893    0.4828
 -1.8900   -1.6938   -1.7499    0.3299   -0.4291    0.7687
  1.6951    1.0614   -1.0930   -1.3057    0.2875    1.6506
  0.6797   -0.3158   -0.4905    1.3203   -0.6645   -0.0998
 -1.0847   -0.3557   -1.8559    0.3554    1.8067   -1.4343
 -0.2022   -0.4617    0.0435    0.0513   -0.6860    0.8033
  2.6510    1.6071   -0.5772    0.0814    0.1736    0.0237
 -1.2560    1.1797   -1.1960   -1.5469   -0.1897   -1.2390
 -4.6252   -0.5108   -0.6488   -1.3716   -1.9162   -0.9724
  1.1928   -0.2192   -1.4011    1.0775    0.6056    0.5851
 -2.1328   -1.5439   -0.6039    0.0674    0.4015   -1.1401
  1.3051   -0.5134   -0.0930    0.7937    0.6088   -0.3847
 -1.0479    0.8488    0.6038   -1.5361   -1.5717   -0.4474
  1.0856    0.3000    1.1238   -0.0639   -0.3774   -1.2006
 -1.5811   -0.8018    0.4739   -0.1540    1.4035   -2.5490
  0.6013    0.5081   -0.1705   -1.3067    0.5255   -0.1506
 -0.7587   -1.4798    0.5726   -0.8824    0.1630    0.1477
  0.1466    0.3098    0.4826    0.1770   -2.1826   -0.3619
  3.1437   -0.2803    0.8243    0.6865    1.1281   -0.0926
  0.1239   -1.6810    0.2175   -1.9998   -0.2300    3.2348
 -0.7984   -1.1359   -0.7804    0.8108    0.5020   -0.2657
  3.1992    0.3611    0.0343   -0.3604    0.3739    0.8675
  1.8298   -0.3846    0.0560   -0.4873    0.4082    1.4372
  0.6151    0.3552   -1.5418    0.2912   -0.5213    0.7459
  1.0216    0.8354    0.2846   -0.3619   -0.4583   -0.8218
  5.8957    0.8769    0.5011    0.3350    0.5861    1.6118
  3.2423    0.5463    0.2745   -0.3516    0.9173    0.1401
 -1.3475    0.0667   -0.8732   -0.2980   -0.0458   -1.0361
  5.1150    1.0558    2.3775    0.0971   -0.3020    0.4533
 -2.1572   -1.2487   -1.4974    0.0924    0.4240   -0.3981
 -0.7584   -1.4285    0.2323    0.2167   -0.5607    0.2210
  0.7612    1.0023   -0.6666   -0.5614    0.6374   -0.9196
  2.0903    0.2977   -0.0130   -0.6575    0.8562    0.8577
 -4.4811   -1.0787   -2.1470    0.4820   -0.2167   -2.0246
  1.6529   -0.0549    1.1822    0.1153   -0.6863    0.4498
  5.6540    1.2909    1.7559    0.6657    0.2663    0.3676
 -2.5079   -0.6974   -0.0448    0.7882   -0.1219   -2.5706
  1.6706    0.3270    0.6777   -0.8539   -0.5605    0.6048
 -2.5307   -1.3008   -0.1969   -1.3168   -0.9949    0.9163
  2.4953    0.0017    1.0869    1.7155    0.3611   -1.4581
 -0.5229   -0.5719    0.7859   -0.2462   -1.3552    0.0842
  0.1436   -0.8005   -0.7067   -2.0555    2.4464    0.5914
 -1.8666   -0.5672   -0.4878    0.2884   -1.2374    0.0040
  1.2955   -0.3034    1.9630    0.1455   -0.0215   -0.5095
 -4.4046   -0.9964    0.8615   -1.2237   -1.3519   -2.2540
 -1.5605   -0.2921    0.8532   -1.7483   -0.9030    0.2288
 -1.3285   -0.5939   -0.1060    0.0957   -2.0804    0.4167
  0.6039   -0.8534    1.4198   -0.9812    0.7702   -0.7324
  2.5531   -2.4020    2.2926    1.4148    1.5732   -0.6121
 -1.4959    0.7706   -2.5484   -0.3837   -0.1790   -0.9563
 -0.0185   -1.5226    0.8490    0.0517    0.0212   -0.3139
  0.7678   -0.8459   -0.1215    0.7801   -0.1382    0.4957
  1.1635    0.3894    0.2806   -0.5547   -0.9758    0.1400
  0.3272   -0.4895    0.6329   -0.4392    0.2226   -0.5434
  1.8207    0.2093    0.0640    0.4057   -0.2499    0.8425
  0.1211   -0.8099    1.3727   -2.1884    1.1669   -0.1486
 -2.0293   -0.6967   -0.5110    0.0759   -0.2979   -1.1764
 -6.1598   -1.6603   -1.3251    0.0018   -2.5146   -0.6874
  3.6056    0.7216    0.1672    1.1569   -0.1906    0.3040
  0.9037    1.3094   -2.0383   -0.4927    0.0679    0.4110
 -1.1902   -1.2559   -1.5994   -0.1392    0.8473    0.4358
 -0.2043    0.3058   -1.3892   -0.3600    0.4579   -0.5911
 -3.1620   -0.1890   -0.6455   -2.1977   -2.0521    0.9852
  3.9969    1.0562    0.9012    0.2200    0.8822   -0.8922
 -1.2324    1.2791   -1.0858   -0.6030   -0.8097   -1.8620
 -1.2358   -0.7969   -0.9280    0.8421   -0.9765    0.2509
  0.6841    0.8557    0.9126   -1.6235   -1.0371   -0.0169
  2.4135   -0.8298    1.0008    0.0182    1.2328    0.1188
  0.9672    0.9281   -1.0194    0.4361   -0.9458   -0.3653
  0.5458   -0.6929    1.0338   -1.2123    0.7666   -0.0178
 -2.0857    0.1884    0.6555   -0.4168   -2.5266   -0.1929
 -1.2671   -1.2276    0.0706    1.3204   -1.5242   -0.5602
 -2.3346   -1.5684   -1.4822    1.0008   -1.3045    0.9477
 -4.2824   -2.4280   -1.3328   -1.0002   -0.1165    0.1883
 -2.5424   -1.1658   -1.3729   -0.1608   -1.1755    0.6657
  3.3021    0.1879    0.8419   -0.4059    1.5941    0.1504
  1.0811    0.0961   -0.5522    0.9802    0.3795   -0.6335
  3.0681    1.4178    0.4743    0.7057    0.3889   -1.4031
  3.0362    0.4202   -0.6006    0.6068   -0.0530    0.9060
  2.3495    1.0377   -0.6981    0.8385    0.2400   -0.4856
  3.5800    0.3636   -0.8567    1.4243   -1.1810    1.8580
 -0.7622   -1.5947   -1.1299    1.3504    1.4192   -1.7951
  0.0118   -0.0718    0.7733    0.8714   -1.3243   -1.1010
 -0.5624   -1.5433   -0.2888    1.8124   -0.1581   -0.7735
 -0.8653   -1.1173    0.9929   -0.3222    0.1097   -0.9831
  0.7887    0.8162   -0.6235    0.2821   -1.1256    0.1927
  2.7716    0.5067    0.0934    1.3865   -1.7243    0.7248
  4.3075    0.9291   -0.0776   -0.7456    0.2223    2.0965
 -3.1540    0.0208   -1.3302   -0.5659   -0.2265   -1.9660
 -0.4551   -0.5394   -0.3754   -0.6672    0.7667   -0.1981
  3.5189    0.4037   -0.8373   -0.6008    1.1124    1.8421
 -0.1983    0.3578    0.7630   -0.0276   -0.8349   -1.6056
 -0.4181   -1.6693    0.3456   -1.2294    2.0966   -0.8614
 -3.0726   -0.0798   -0.8708   -1.1073   -0.2416   -1.2235
  4.5736    0.7377   -0.0404    1.6012    0.2475    0.8219
  5.5262    1.5352    0.4187    0.2806    1.0776    0.3143
  2.7646    1.2677   -1.0231    0.1593    1.4219   -0.8237
  4.2513    1.9951    0.2321    1.4793   -1.2084   -0.1294
  0.9170    0.2236   -0.1289   -0.4663    0.0442    0.9594
 -2.9240   -1.3153    0.0072   -1.9062   -1.5137    1.1308
  0.5424    0.1815   -0.3441   -1.9505    1.5954    0.3957
 -2.0356   -1.2785   -0.3710   -1.0189   -0.3551    0.8651
  2.1534   -1.5095   -1.5788    1.8596    1.6454    1.3294
  1.8678   -0.0352    1.1247   -0.4357   -0.0132    0.9519
 -1.8138   -0.0175   -1.0590    1.0866   -1.5080   -1.0326
  0.1107   -0.0995    0.7079   -1.1242    0.1867    0.1565
 -0.9741    0.5688   -2.1251    0.6619   -2.8569    0.8811
  0.9470    0.5492   -0.8484   -0.5878    0.2794   -0.2719
 -3.2457    0.1328   -2.0174   -0.3808   -0.2849   -1.0854
 -0.6817   -1.2299    1.6963   -1.6865    1.0393   -0.9989
  3.1698    1.6455    0.7223    0.1635   -1.7725    0.7162
  1.5087    0.9390   -1.5747   -0.1217    0.0588    0.3730
 -0.1618   -1.1496   -1.0746    0.8648    0.6734   -0.0854
  4.3123    2.6229   -0.7138    0.9783   -0.9217    0.7719
  3.5119    2.3756    0.9902   -1.7653   -0.6649    1.2503
  0.0101    0.0564   -0.0926    1.8050   -0.2516   -1.9635
  1.8906   -0.5879    0.7506   -0.3234    0.5565    0.7809
  0.3669   -0.9830    0.4124    0.1226   -0.3929    0.3235
 -0.3597   -1.3790    0.2870   -0.1140   -1.0395    1.1649
 -0.6365   -0.0870    0.1414    0.0434    0.0849   -0.8379
  0.2337   -0.7607    0.2359   -0.5434   -0.3253    0.9525
  1.1150   -0.8745   -0.0095    0.2023   -1.1176    2.4758
  1.4622   -0.4685    0.1101    1.3767   -0.1021    0.1083
  1.0992   -0.3767    0.8524    0.2816   -0.0811    0.3060
  2.2043   -1.6317    1.4399   -0.2879    0.3615    1.5078
  0.3810   -0.8433    0.4443   -0.1022   -0.0228    0.5803
  3.1774    2.0772   -1.0412    1.6307   -0.1170   -0.6186
  5.8967    1.8603   -0.4481   -0.3723    3.7476   -0.2336
  2.3665   -0.0755    0.4836    0.0152    1.0532    0.5142
 -2.4702   -2.5102    0.4205    1.1483   -0.8520   -1.2233
 -0.1275   -2.1873    0.9524    0.6402    0.9777   -1.0724
  4.0094    0.5252   -0.0954    1.5200    0.1331    0.5306
 -3.5881   -0.8524   -0.0674   -1.6883   -1.3304   -0.0479
 -0.8283   -0.3110    0.2283    0.5265   -0.4915   -1.2960
  3.9453    1.6036    1.2402    0.8825   -0.2278   -1.2107
  5.2880    0.6590    0.9708   -0.0967    0.8826    0.9214
  1.2544    0.6732    0.7258   -0.5626   -0.6273   -0.6771
 -1.4389   -0.7697   -0.6203   -1.2278    1.0315   -0.2526
  0.6264    1.0570   -1.2720   -0.0979   -0.5423   -0.3502
 -0.4430    0.2261   -0.8643    0.5407    0.0014   -0.4811
  1.5185    0.5711   -0.3392    0.7823   -0.5193   -0.0368
  0.8515   -0.5269    0.2955    0.7349   -0.0068    0.2706
  1.7244    0.5755    0.2551   -1.2835    0.3740    0.6395
  3.2938    0.9128   -0.1488    0.6532   -0.1402    0.6927
  1.5551   -0.1585    0.6730   -0.0746   -0.2519    1.0654
  4.0056    0.6686   -0.3874    0.4559    0.8794    1.3774
 -2.0697   -0.8599   -1.0569   -0.2153   -0.7486    0.2713
  0.3524    1.1602    1.7564   -1.2862   -0.2443   -2.1291
 -2.3886    0.0702   -1.3054    0.3935   -0.6320   -1.0614
  4.7100   -0.5166    2.0469    2.3374   -0.7004    0.9116
 -0.0655   -0.9860   -0.3377   -0.1125   -0.3916    0.9030
  1.8575    0.2651    0.5333    2.1187   -0.4460   -1.5878
  0.1107    0.0494   -0.5303   -1.3253    0.9507    0.3953
  3.7427    0.4624   -1.3711    0.7100    0.7245    1.2201
 -0.3717   -0.4575    0.1332   -0.1230    0.2288   -0.7067
  4.9023    0.3642    0.1739    0.8946    0.7118    1.2423
  3.1076    1.2451   -0.2182    0.3788    0.7217   -0.3505
 -0.4889    1.0969    0.6628   -0.8658   -0.3588   -2.4540
  1.2047   -1.3231    0.1290   -0.4470    1.2358    1.1183
 -0.3487    0.5071   -1.0817   -0.5127   -0.3670    0.0344
  1.7084    1.2127    0.3432   -1.0449   -0.0693   -0.6211
  0.7914   -0.8402   -0.1389    1.0900    1.1096   -0.4937
 -2.0047    0.0038    0.4725   -1.5705   -1.1458   -0.2009
 -0.3420    0.2494   -0.2710    0.1159    0.5972   -1.8602
  0.1714   -0.7423    0.3758   -0.3885   -0.3535    0.8854
 -1.5984   -0.1770   -0.4367   -0.2096   -1.4849    0.0962
  3.2455    0.6152   -0.1180   -1.9805    2.2907    0.6194
  0.5792   -0.1471   -1.2533    0.3948    0.1489    0.5497
  1.4388   -0.2811    0.6101    0.2697   -0.7585    0.6675
 -4.3495   -2.0141    1.3318   -0.7666   -1.5424   -1.5490
 -0.1154   -0.2050   -0.3239    0.2281    0.1044   -0.1776
  1.4814    0.0798   -0.6018   -0.5260    1.5154    0.1160
  1.3948    0.2016   -0.9988    0.4866    0.7390    0.3730
  2.1134    0.3631   -0.7644   -0.1543   -1.1786    2.3438
 -1.8217   -0.0424   -1.7220   -1.2971    0.3183    0.3087
 -0.4095   -0.0858   -0.0964    0.3914   -0.8104   -0.6277
 -1.0644   -0.9064   -1.7173    0.5734    0.4596   -0.0056
 -0.7168   -2.1938    1.3311   -0.7915   -0.2635    0.9989
  1.3057   -2.1364    0.7913    0.4912    1.0293    0.6764
 -0.5531    0.1105   -1.0318   -0.0570   -0.0351    0.0325
  2.9126   -0.9738    1.5966    0.6661    0.5244    0.1333
 -1.3695    0.2510   -0.8720    0.0753   -1.4265   -0.0173
  0.2327   -1.0709   -0.5198    0.4113    1.1584   -0.4417
  2.9857    1.1759    0.0680    0.7230    0.4717   -1.1731
  0.9518   -0.1274   -0.0842    1.5656   -0.6865   -0.0626
 -0.1180   -1.0516   -0.8398    0.7186    0.7644   -0.2266
